CodMun;Regiao;UF;Cod UF;Mun;Populacao;Faixa_pop
2408953;2 - Nordeste;RN;24;Rio do Fogo;10905;3 - 10001 até 20000
2409100;2 - Nordeste;RN;24;Passa e Fica;13474;3 - 10001 até 20000
2409209;2 - Nordeste;RN;24;Passagem;3102;1 - Até 5000
2409308;2 - Nordeste;RN;24;Patu;12809;3 - 10001 até 20000
2409332;2 - Nordeste;RN;24;Santa Maria;5621;2 - 5001 até 10000
2409407;2 - Nordeste;RN;24;Pau dos Ferros;30600;4 - 20001 até 50000
2409506;2 - Nordeste;RN;24;Pedra Grande;3199;1 - Até 5000
2409605;2 - Nordeste;RN;24;Pedra Preta;2438;1 - Até 5000
2409704;2 - Nordeste;RN;24;Pedro Avelino;6653;2 - 5001 até 10000
2409803;2 - Nordeste;RN;24;Pedro Velho;14844;3 - 10001 até 20000
2409902;2 - Nordeste;RN;24;Pendências;15272;3 - 10001 até 20000
2410009;2 - Nordeste;RN;24;Pilões;3869;1 - Até 5000
2410108;2 - Nordeste;RN;24;Poço Branco;15531;3 - 10001 até 20000
2410207;2 - Nordeste;RN;24;Portalegre;7906;2 - 5001 até 10000
2410256;2 - Nordeste;RN;24;Porto do Mangue;6522;2 - 5001 até 10000
2410306;2 - Nordeste;RN;24;Serra Caiada;10522;3 - 10001 até 20000
2410405;2 - Nordeste;RN;24;Pureza;9724;2 - 5001 até 10000
2410504;2 - Nordeste;RN;24;Rafael Fernandes;5128;2 - 5001 até 10000
2410603;2 - Nordeste;RN;24;Rafael Godeiro;3208;1 - Até 5000
2410702;2 - Nordeste;RN;24;Riacho da Cruz;3614;1 - Até 5000
2410801;2 - Nordeste;RN;24;Riacho de Santana;4199;1 - Até 5000
2410900;2 - Nordeste;RN;24;Riachuelo;8220;2 - 5001 até 10000
2411007;2 - Nordeste;RN;24;Rodolfo Fernandes;4462;1 - Até 5000
2411056;2 - Nordeste;RN;24;Tibau;4140;1 - Até 5000
2411106;2 - Nordeste;RN;24;Ruy Barbosa;3592;1 - Até 5000
2411205;2 - Nordeste;RN;24;Santa Cruz;39988;4 - 20001 até 50000
2411403;2 - Nordeste;RN;24;Santana do Matos;11956;3 - 10001 até 20000
2411429;2 - Nordeste;RN;24;Santana do Seridó;2689;1 - Até 5000
2411502;2 - Nordeste;RN;24;Santo Antônio;24280;4 - 20001 até 50000
2411601;2 - Nordeste;RN;24;São Bento do Norte;2717;1 - Até 5000
2411700;2 - Nordeste;RN;24;São Bento do Trairí;4495;1 - Até 5000
2411809;2 - Nordeste;RN;24;São Fernando;3595;1 - Até 5000
2411908;2 - Nordeste;RN;24;São Francisco do Oeste;4255;1 - Até 5000
2412005;2 - Nordeste;RN;24;São Gonçalo do Amarante;103672;6 - 100001 até 500000
2412104;2 - Nordeste;RN;24;São João do Sabugi;6207;2 - 5001 até 10000
2412203;2 - Nordeste;RN;24;São José de Mipibu;44236;4 - 20001 até 50000
2412302;2 - Nordeste;RN;24;São José do Campestre;12879;3 - 10001 até 20000
2412401;2 - Nordeste;RN;24;São José do Seridó;4665;1 - Até 5000
2412500;2 - Nordeste;RN;24;São Miguel;23655;4 - 20001 até 50000
2412559;2 - Nordeste;RN;24;São Miguel do Gostoso;10362;3 - 10001 até 20000
2412609;2 - Nordeste;RN;24;São Paulo do Potengi;17720;3 - 10001 até 20000
2412708;2 - Nordeste;RN;24;São Pedro;5930;2 - 5001 até 10000
2412807;2 - Nordeste;RN;24;São Rafael;8192;2 - 5001 até 10000
2412906;2 - Nordeste;RN;24;São Tomé;11053;3 - 10001 até 20000
2413003;2 - Nordeste;RN;24;São Vicente;6450;2 - 5001 até 10000
2413102;2 - Nordeste;RN;24;Senador Elói de Souza;6127;2 - 5001 até 10000
2413201;2 - Nordeste;RN;24;Senador Georgino Avelino;4484;1 - Até 5000
2413300;2 - Nordeste;RN;24;Serra de São Bento;5751;2 - 5001 até 10000
2413359;2 - Nordeste;RN;24;Serra do Mel;12083;3 - 10001 até 20000
2413409;2 - Nordeste;RN;24;Serra Negra do Norte;8092;2 - 5001 até 10000
2413508;2 - Nordeste;RN;24;Serrinha;6178;2 - 5001 até 10000
2413557;2 - Nordeste;RN;24;Serrinha dos Pintos;4816;1 - Até 5000
2413607;2 - Nordeste;RN;24;Severiano Melo;2088;1 - Até 5000
2413706;2 - Nordeste;RN;24;Sítio Novo;5561;2 - 5001 até 10000
2413805;2 - Nordeste;RN;24;Taboleiro Grande;2586;1 - Até 5000
2413904;2 - Nordeste;RN;24;Taipu;12297;3 - 10001 até 20000
2414001;2 - Nordeste;RN;24;Tangará;15869;3 - 10001 até 20000
2414100;2 - Nordeste;RN;24;Tenente Ananias;10855;3 - 10001 até 20000
2414159;2 - Nordeste;RN;24;Tenente Laurentino Cruz;6019;2 - 5001 até 10000
2414209;2 - Nordeste;RN;24;Tibau do Sul;14440;3 - 10001 até 20000
2414308;2 - Nordeste;RN;24;Timbaúba dos Batistas;2421;1 - Até 5000
2414407;2 - Nordeste;RN;24;Touros;33503;4 - 20001 até 50000
2414456;2 - Nordeste;RN;24;Triunfo Potiguar;3216;1 - Até 5000
2414506;2 - Nordeste;RN;24;Umarizal;10520;3 - 10001 até 20000
2414605;2 - Nordeste;RN;24;Upanema;14800;3 - 10001 até 20000
2414704;2 - Nordeste;RN;24;Várzea;5515;2 - 5001 até 10000
2414753;2 - Nordeste;RN;24;Venha-Ver;4205;1 - Até 5000
2414803;2 - Nordeste;RN;24;Vera Cruz;12637;3 - 10001 até 20000
2414902;2 - Nordeste;RN;24;Viçosa;1725;1 - Até 5000
2415008;2 - Nordeste;RN;24;Vila Flor;3194;1 - Até 5000
2500106;2 - Nordeste;PB;25;Água Branca;10306;3 - 10001 até 20000
2500205;2 - Nordeste;PB;25;Aguiar;5630;2 - 5001 até 10000
2500304;2 - Nordeste;PB;25;Alagoa Grande;28439;4 - 20001 até 50000
2500403;2 - Nordeste;PB;25;Alagoa Nova;20921;4 - 20001 até 50000
2500502;2 - Nordeste;PB;25;Alagoinha;14560;3 - 10001 até 20000
2500536;2 - Nordeste;PB;25;Alcantil;5509;2 - 5001 até 10000
2500577;2 - Nordeste;PB;25;Algodão de Jandaíra;2577;1 - Até 5000
2500601;2 - Nordeste;PB;25;Alhandra;19727;3 - 10001 até 20000
2500700;2 - Nordeste;PB;25;São João do Rio do Peixe;18026;3 - 10001 até 20000
2500734;2 - Nordeste;PB;25;Amparo;2251;1 - Até 5000
2500775;2 - Nordeste;PB;25;Aparecida;8416;2 - 5001 até 10000
2500809;2 - Nordeste;PB;25;Araçagi;16921;3 - 10001 até 20000
2500908;2 - Nordeste;PB;25;Arara;13542;3 - 10001 até 20000
2501005;2 - Nordeste;PB;25;Araruna;20463;4 - 20001 até 50000
2501104;2 - Nordeste;PB;25;Areia;22656;4 - 20001 até 50000
2501153;2 - Nordeste;PB;25;Areia de Baraúnas;2116;1 - Até 5000
2501203;2 - Nordeste;PB;25;Areial;7027;2 - 5001 até 10000
2501302;2 - Nordeste;PB;25;Aroeiras;19116;3 - 10001 até 20000
2501351;2 - Nordeste;PB;25;Assunção;4029;1 - Até 5000
2501401;2 - Nordeste;PB;25;Baía da Traição;9096;2 - 5001 até 10000
2501500;2 - Nordeste;PB;25;Bananeiras;21269;4 - 20001 até 50000
2501534;2 - Nordeste;PB;25;Baraúna;4964;1 - Até 5000
2501575;2 - Nordeste;PB;25;Barra de Santana;8349;2 - 5001 até 10000
2501609;2 - Nordeste;PB;25;Barra de Santa Rosa;15497;3 - 10001 até 20000
2501708;2 - Nordeste;PB;25;Barra de São Miguel;6065;2 - 5001 até 10000
2501807;2 - Nordeste;PB;25;Bayeux;97203;5 - 50001 até 100000
2501906;2 - Nordeste;PB;25;Belém;17705;3 - 10001 até 20000
2502003;2 - Nordeste;PB;25;Belém do Brejo do Cruz;7349;2 - 5001 até 10000
2502052;2 - Nordeste;PB;25;Bernardino Batista;3536;1 - Até 5000
2502102;2 - Nordeste;PB;25;Boa Ventura;5307;2 - 5001 até 10000
2502151;2 - Nordeste;PB;25;Boa Vista;7136;2 - 5001 até 10000
2502201;2 - Nordeste;PB;25;Bom Jesus;2575;1 - Até 5000
2502300;2 - Nordeste;PB;25;Bom Sucesso;4956;1 - Até 5000
2502409;2 - Nordeste;PB;25;Bonito de Santa Fé;12022;3 - 10001 até 20000
2502508;2 - Nordeste;PB;25;Boqueirão;17870;3 - 10001 até 20000
2502607;2 - Nordeste;PB;25;Igaracy;6105;2 - 5001 até 10000
2502706;2 - Nordeste;PB;25;Borborema;5287;2 - 5001 até 10000
2502805;2 - Nordeste;PB;25;Brejo do Cruz;14206;3 - 10001 até 20000
2502904;2 - Nordeste;PB;25;Brejo dos Santos;6464;2 - 5001 até 10000
2503001;2 - Nordeste;PB;25;Caaporã;21955;4 - 20001 até 50000
2503100;2 - Nordeste;PB;25;Cabaceiras;5661;2 - 5001 até 10000
2503209;2 - Nordeste;PB;25;Cabedelo;68767;5 - 50001 até 100000
2503308;2 - Nordeste;PB;25;Cachoeira dos Índios;10305;3 - 10001 até 20000
2503407;2 - Nordeste;PB;25;Cacimba de Areia;3695;1 - Até 5000
2503506;2 - Nordeste;PB;25;Cacimba de Dentro;17178;3 - 10001 até 20000
2503555;2 - Nordeste;PB;25;Cacimbas;7199;2 - 5001 até 10000
2503605;2 - Nordeste;PB;25;Caiçara;7191;2 - 5001 até 10000
2503704;2 - Nordeste;PB;25;Cajazeiras;62289;5 - 50001 até 100000
2503753;2 - Nordeste;PB;25;Cajazeirinhas;3205;1 - Até 5000
2503803;2 - Nordeste;PB;25;Caldas Brandão;6046;2 - 5001 até 10000
2503902;2 - Nordeste;PB;25;Camalaú;6031;2 - 5001 até 10000
2504009;2 - Nordeste;PB;25;Campina Grande;411807;6 - 100001 até 500000
2504033;2 - Nordeste;PB;25;Capim;6620;2 - 5001 até 10000
2504074;2 - Nordeste;PB;25;Caraúbas;4185;1 - Até 5000
2504108;2 - Nordeste;PB;25;Carrapateira;2687;1 - Até 5000
2504157;2 - Nordeste;PB;25;Casserengue;7499;2 - 5001 até 10000
2504207;2 - Nordeste;PB;25;Catingueira;4935;1 - Até 5000
2504306;2 - Nordeste;PB;25;Catolé do Rocha;30684;4 - 20001 até 50000
2504355;2 - Nordeste;PB;25;Caturité;4875;1 - Até 5000
2504405;2 - Nordeste;PB;25;Conceição;19007;3 - 10001 até 20000
2504504;2 - Nordeste;PB;25;Condado;6658;2 - 5001 até 10000
2504603;2 - Nordeste;PB;25;Conde;25010;4 - 20001 até 50000
2504702;2 - Nordeste;PB;25;Congo;4787;1 - Até 5000
2504801;2 - Nordeste;PB;25;Coremas;15441;3 - 10001 até 20000
2504850;2 - Nordeste;PB;25;Coxixola;1935;1 - Até 5000
2504900;2 - Nordeste;PB;25;Cruz do Espírito Santo;17461;3 - 10001 até 20000
2505006;2 - Nordeste;PB;25;Cubati;7832;2 - 5001 até 10000
2505105;2 - Nordeste;PB;25;Cuité;20334;4 - 20001 até 50000
2505204;2 - Nordeste;PB;25;Cuitegi;6775;2 - 5001 até 10000
2505238;2 - Nordeste;PB;25;Cuité de Mamanguape;6356;2 - 5001 até 10000
2505279;2 - Nordeste;PB;25;Curral de Cima;5218;2 - 5001 até 10000
2505303;2 - Nordeste;PB;25;Curral Velho;2512;1 - Até 5000
2505352;2 - Nordeste;PB;25;Damião;5370;2 - 5001 até 10000
2505402;2 - Nordeste;PB;25;Desterro;8315;2 - 5001 até 10000
2505501;2 - Nordeste;PB;25;Vista Serrana;3824;1 - Até 5000
2505600;2 - Nordeste;PB;25;Diamante;6528;2 - 5001 até 10000
2505709;2 - Nordeste;PB;25;Dona Inês;10413;3 - 10001 até 20000
2505808;2 - Nordeste;PB;25;Duas Estradas;3582;1 - Até 5000
2505907;2 - Nordeste;PB;25;Emas;3539;1 - Até 5000
2506004;2 - Nordeste;PB;25;Esperança;33199;4 - 20001 até 50000
2506103;2 - Nordeste;PB;25;Fagundes;11215;3 - 10001 até 20000
2506202;2 - Nordeste;PB;25;Frei Martinho;2989;1 - Até 5000
2506251;2 - Nordeste;PB;25;Gado Bravo;8303;2 - 5001 até 10000
2506301;2 - Nordeste;PB;25;Guarabira;59115;5 - 50001 até 100000
2506400;2 - Nordeste;PB;25;Gurinhém;14127;3 - 10001 até 20000
2506509;2 - Nordeste;PB;25;Gurjão;3453;1 - Até 5000
2506608;2 - Nordeste;PB;25;Ibiara;5903;2 - 5001 até 10000
2506707;2 - Nordeste;PB;25;Imaculada;11848;3 - 10001 até 20000
2506806;2 - Nordeste;PB;25;Ingá;18144;3 - 10001 até 20000
2506905;2 - Nordeste;PB;25;Itabaiana;24419;4 - 20001 até 50000
2507002;2 - Nordeste;PB;25;Itaporanga;24828;4 - 20001 até 50000
2507101;2 - Nordeste;PB;25;Itapororoca;18823;3 - 10001 até 20000
2507200;2 - Nordeste;PB;25;Itatuba;11016;3 - 10001 até 20000
2507309;2 - Nordeste;PB;25;Jacaraú;14450;3 - 10001 até 20000
2507408;2 - Nordeste;PB;25;Jericó;7745;2 - 5001 até 10000
2507507;2 - Nordeste;PB;25;João Pessoa;817511;7 - Maior que 500000
2507606;2 - Nordeste;PB;25;Juarez Távora;7976;2 - 5001 até 10000
2507705;2 - Nordeste;PB;25;Juazeirinho;18298;3 - 10001 até 20000
2507804;2 - Nordeste;PB;25;Junco do Seridó;7195;2 - 5001 até 10000
2507903;2 - Nordeste;PB;25;Juripiranga;10793;3 - 10001 até 20000
2508000;2 - Nordeste;PB;25;Juru;9849;2 - 5001 até 10000
2508109;2 - Nordeste;PB;25;Lagoa;4653;1 - Até 5000
2508208;2 - Nordeste;PB;25;Lagoa de Dentro;7737;2 - 5001 até 10000
2508307;2 - Nordeste;PB;25;Lagoa Seca;27617;4 - 20001 até 50000
2508406;2 - Nordeste;PB;25;Lastro;2718;1 - Até 5000
2508505;2 - Nordeste;PB;25;Livramento;7265;2 - 5001 até 10000
2508554;2 - Nordeste;PB;25;Logradouro;4369;1 - Até 5000
2508604;2 - Nordeste;PB;25;Lucena;13214;3 - 10001 até 20000
2508703;2 - Nordeste;PB;25;Mãe dÁgua;3999;1 - Até 5000
2508802;2 - Nordeste;PB;25;Malta;5752;2 - 5001 até 10000
2508901;2 - Nordeste;PB;25;Mamanguape;45136;4 - 20001 até 50000
2509008;2 - Nordeste;PB;25;Manaíra;10972;3 - 10001 até 20000
2509057;2 - Nordeste;PB;25;Marcação;8653;2 - 5001 até 10000
2509107;2 - Nordeste;PB;25;Mari;21866;4 - 20001 até 50000
2509156;2 - Nordeste;PB;25;Marizópolis;6654;2 - 5001 até 10000
2509206;2 - Nordeste;PB;25;Massaranduba;13998;3 - 10001 até 20000
2509305;2 - Nordeste;PB;25;Mataraca;8539;2 - 5001 até 10000
2509339;2 - Nordeste;PB;25;Matinhas;4515;1 - Até 5000
2509370;2 - Nordeste;PB;25;Mato Grosso;2926;1 - Até 5000
2509396;2 - Nordeste;PB;25;Maturéia;6630;2 - 5001 até 10000
2509404;2 - Nordeste;PB;25;Mogeiro;13261;3 - 10001 até 20000
2509503;2 - Nordeste;PB;25;Montadas;5738;2 - 5001 até 10000
2509602;2 - Nordeste;PB;25;Monte Horebe;4842;1 - Até 5000
2509701;2 - Nordeste;PB;25;Monteiro;33433;4 - 20001 até 50000
2509800;2 - Nordeste;PB;25;Mulungu;9932;2 - 5001 até 10000
2509909;2 - Nordeste;PB;25;Natuba;10451;3 - 10001 até 20000
2510006;2 - Nordeste;PB;25;Nazarezinho;7286;2 - 5001 até 10000
2510105;2 - Nordeste;PB;25;Nova Floresta;10626;3 - 10001 até 20000
2510204;2 - Nordeste;PB;25;Nova Olinda;5920;2 - 5001 até 10000
2510303;2 - Nordeste;PB;25;Nova Palmeira;4959;1 - Até 5000
2510402;2 - Nordeste;PB;25;Olho dÁgua;6462;2 - 5001 até 10000
2510501;2 - Nordeste;PB;25;Olivedos;3961;1 - Até 5000
2510600;2 - Nordeste;PB;25;Ouro Velho;3046;1 - Até 5000
2510659;2 - Nordeste;PB;25;Parari;1758;1 - Até 5000
2510709;2 - Nordeste;PB;25;Passagem;2436;1 - Até 5000
2510808;2 - Nordeste;PB;25;Patos;108192;6 - 100001 até 500000
2510907;2 - Nordeste;PB;25;Paulista;12379;3 - 10001 até 20000
2511004;2 - Nordeste;PB;25;Pedra Branca;3802;1 - Até 5000
2511103;2 - Nordeste;PB;25;Pedra Lavrada;7899;2 - 5001 até 10000
2511202;2 - Nordeste;PB;25;Pedras de Fogo;28533;4 - 20001 até 50000
2511301;2 - Nordeste;PB;25;Piancó;16111;3 - 10001 até 20000
2511400;2 - Nordeste;PB;25;Picuí;18720;3 - 10001 até 20000
2511509;2 - Nordeste;PB;25;Pilar;11977;3 - 10001 até 20000
2511608;2 - Nordeste;PB;25;Pilões;6576;2 - 5001 até 10000
2511707;2 - Nordeste;PB;25;Pilõezinhos;4955;1 - Até 5000
2511806;2 - Nordeste;PB;25;Pirpirituba;10584;3 - 10001 até 20000
2511905;2 - Nordeste;PB;25;Pitimbu;19275;3 - 10001 até 20000
2512002;2 - Nordeste;PB;25;Pocinhos;18708;3 - 10001 até 20000
2512036;2 - Nordeste;PB;25;Poço Dantas;3882;1 - Até 5000
2512077;2 - Nordeste;PB;25;Poço de José de Moura;4337;1 - Até 5000
2512101;2 - Nordeste;PB;25;Pombal;32802;4 - 20001 até 50000
2512200;2 - Nordeste;PB;25;Prata;4238;1 - Até 5000
2512309;2 - Nordeste;PB;25;Princesa Isabel;23549;4 - 20001 até 50000
2512408;2 - Nordeste;PB;25;Puxinanã;13741;3 - 10001 até 20000
2512507;2 - Nordeste;PB;25;Queimadas;44179;4 - 20001 até 50000
2512606;2 - Nordeste;PB;25;Quixaba;1983;1 - Até 5000
2512705;2 - Nordeste;PB;25;Remígio;19798;3 - 10001 até 20000
2512721;2 - Nordeste;PB;25;Pedro Régis;6114;2 - 5001 até 10000
2512747;2 - Nordeste;PB;25;Riachão;3619;1 - Até 5000
2512754;2 - Nordeste;PB;25;Riachão do Bacamarte;4541;1 - Até 5000
2512762;2 - Nordeste;PB;25;Riachão do Poço;4540;1 - Até 5000
2512788;2 - Nordeste;PB;25;Riacho de Santo Antônio;1974;1 - Até 5000
2512804;2 - Nordeste;PB;25;Riacho dos Cavalos;8541;2 - 5001 até 10000
2512903;2 - Nordeste;PB;25;Rio Tinto;24218;4 - 20001 até 50000
2513000;2 - Nordeste;PB;25;Salgadinho;3931;1 - Até 5000
2513109;2 - Nordeste;PB;25;Salgado de São Félix;12131;3 - 10001 até 20000
2513158;2 - Nordeste;PB;25;Santa Cecília;6541;2 - 5001 até 10000
2513208;2 - Nordeste;PB;25;Santa Cruz;6581;2 - 5001 até 10000
2513307;2 - Nordeste;PB;25;Santa Helena;5871;2 - 5001 até 10000
2513356;2 - Nordeste;PB;25;Santa Inês;3593;1 - Até 5000
2513406;2 - Nordeste;PB;25;Santa Luzia;15426;3 - 10001 até 20000
2513505;2 - Nordeste;PB;25;Santana de Mangueira;5129;2 - 5001 até 10000
2513604;2 - Nordeste;PB;25;Santana dos Garrotes;6986;2 - 5001 até 10000
2513653;2 - Nordeste;PB;25;Joca Claudino;2639;1 - Até 5000
2513703;2 - Nordeste;PB;25;Santa Rita;137349;6 - 100001 até 500000
2513802;2 - Nordeste;PB;25;Santa Teresinha;4562;1 - Até 5000
2513851;2 - Nordeste;PB;25;Santo André;2509;1 - Até 5000
2513901;2 - Nordeste;PB;25;São Bento;34344;4 - 20001 até 50000
2513927;2 - Nordeste;PB;25;São Bentinho;4566;1 - Até 5000
2513943;2 - Nordeste;PB;25;São Domingos do Cariri;2630;1 - Até 5000
2513968;2 - Nordeste;PB;25;São Domingos;3097;1 - Até 5000
2513984;2 - Nordeste;PB;25;São Francisco;3384;1 - Até 5000
2514008;2 - Nordeste;PB;25;São João do Cariri;4184;1 - Até 5000
2514107;2 - Nordeste;PB;25;São João do Tigre;4415;1 - Até 5000
2514206;2 - Nordeste;PB;25;São José da Lagoa Tapada;7626;2 - 5001 até 10000
2514305;2 - Nordeste;PB;25;São José de Caiana;6376;2 - 5001 até 10000
2514404;2 - Nordeste;PB;25;São José de Espinharas;4656;1 - Até 5000
2514453;2 - Nordeste;PB;25;São José dos Ramos;5998;2 - 5001 até 10000
2514503;2 - Nordeste;PB;25;São José de Piranhas;20329;4 - 20001 até 50000
2514552;2 - Nordeste;PB;25;São José de Princesa;3950;1 - Até 5000
2514602;2 - Nordeste;PB;25;São José do Bonfim;3588;1 - Até 5000
2514651;2 - Nordeste;PB;25;São José do Brejo do Cruz;1811;1 - Até 5000
2514701;2 - Nordeste;PB;25;São José do Sabugi;4147;1 - Até 5000
2514800;2 - Nordeste;PB;25;São José dos Cordeiros;3618;1 - Até 5000
2514909;2 - Nordeste;PB;25;São Mamede;7702;2 - 5001 até 10000
2515005;2 - Nordeste;PB;25;São Miguel de Taipu;7410;2 - 5001 até 10000
2515104;2 - Nordeste;PB;25;São Sebastião de Lagoa de Roça;11728;3 - 10001 até 20000
2515203;2 - Nordeste;PB;25;São Sebastião do Umbuzeiro;3512;1 - Até 5000
2515302;2 - Nordeste;PB;25;Sapé;52804;5 - 50001 até 100000
2515401;2 - Nordeste;PB;25;São Vicente do Seridó;10848;3 - 10001 até 20000
2515500;2 - Nordeste;PB;25;Serra Branca;13754;3 - 10001 até 20000
2515609;2 - Nordeste;PB;25;Serra da Raiz;3131;1 - Até 5000
2515708;2 - Nordeste;PB;25;Serra Grande;2916;1 - Até 5000
2515807;2 - Nordeste;PB;25;Serra Redonda;7021;2 - 5001 até 10000
2515906;2 - Nordeste;PB;25;Serraria;6068;2 - 5001 até 10000
2515930;2 - Nordeste;PB;25;Sertãozinho;5089;2 - 5001 até 10000
2515971;2 - Nordeste;PB;25;Sobrado;7815;2 - 5001 até 10000
2516003;2 - Nordeste;PB;25;Solânea;26227;4 - 20001 até 50000
2516102;2 - Nordeste;PB;25;Soledade;15102;3 - 10001 até 20000
2516151;2 - Nordeste;PB;25;Sossêgo;3594;1 - Até 5000
2516201;2 - Nordeste;PB;25;Sousa;69723;5 - 50001 até 100000
2516300;2 - Nordeste;PB;25;Sumé;17031;3 - 10001 até 20000
2516409;2 - Nordeste;PB;25;Tacima;10969;3 - 10001 até 20000
2516508;2 - Nordeste;PB;25;Taperoá;15441;3 - 10001 até 20000
2516607;2 - Nordeste;PB;25;Tavares;14759;3 - 10001 até 20000
2516706;2 - Nordeste;PB;25;Teixeira;15248;3 - 10001 até 20000
2516755;2 - Nordeste;PB;25;Tenório;3081;1 - Até 5000
2516805;2 - Nordeste;PB;25;Triunfo;9464;2 - 5001 até 10000
2516904;2 - Nordeste;PB;25;Uiraúna;15300;3 - 10001 até 20000
2517001;2 - Nordeste;PB;25;Umbuzeiro;9911;2 - 5001 até 10000
2517100;2 - Nordeste;PB;25;Várzea;2841;1 - Até 5000
2517209;2 - Nordeste;PB;25;Vieirópolis;5372;2 - 5001 até 10000
2517407;2 - Nordeste;PB;25;Zabelê;2255;1 - Até 5000
2600054;2 - Nordeste;PE;26;Abreu e Lima;100346;6 - 100001 até 500000
2600104;2 - Nordeste;PE;26;Afogados da Ingazeira;37404;4 - 20001 até 50000
2600203;2 - Nordeste;PE;26;Afrânio;19810;3 - 10001 até 20000
2600302;2 - Nordeste;PE;26;Agrestina;25065;4 - 20001 até 50000
2600401;2 - Nordeste;PE;26;Água Preta;37082;4 - 20001 até 50000
2600500;2 - Nordeste;PE;26;Águas Belas;43686;4 - 20001 até 50000
2600609;2 - Nordeste;PE;26;Alagoinha;14718;3 - 10001 até 20000
2600708;2 - Nordeste;PE;26;Aliança;38397;4 - 20001 até 50000
2600807;2 - Nordeste;PE;26;Altinho;22984;4 - 20001 até 50000
2600906;2 - Nordeste;PE;26;Amaraji;22870;4 - 20001 até 50000
2601003;2 - Nordeste;PE;26;Angelim;11226;3 - 10001 até 20000
2601052;2 - Nordeste;PE;26;Araçoiaba;20733;4 - 20001 até 50000
2601102;2 - Nordeste;PE;26;Araripina;84864;5 - 50001 até 100000
2601201;2 - Nordeste;PE;26;Arcoverde;74822;5 - 50001 até 100000
2601300;2 - Nordeste;PE;26;Barra de Guabiraba;14510;3 - 10001 até 20000
2601409;2 - Nordeste;PE;26;Barreiros;42764;4 - 20001 até 50000
2601508;2 - Nordeste;PE;26;Belém de Maria;12122;3 - 10001 até 20000
2601607;2 - Nordeste;PE;26;Belém do São Francisco;20730;4 - 20001 até 50000
2601706;2 - Nordeste;PE;26;Belo Jardim;76687;5 - 50001 até 100000
2601805;2 - Nordeste;PE;26;Betânia;12765;3 - 10001 até 20000
2601904;2 - Nordeste;PE;26;Bezerros;60880;5 - 50001 até 100000
2602001;2 - Nordeste;PE;26;Bodocó;38378;4 - 20001 até 50000
2602100;2 - Nordeste;PE;26;Bom Conselho;48767;4 - 20001 até 50000
2602209;2 - Nordeste;PE;26;Bom Jardim;39983;4 - 20001 até 50000
2602308;2 - Nordeste;PE;26;Bonito;38117;4 - 20001 até 50000
2602407;2 - Nordeste;PE;26;Brejão;8987;2 - 5001 até 10000
2602506;2 - Nordeste;PE;26;Brejinho;7488;2 - 5001 até 10000
2602605;2 - Nordeste;PE;26;Brejo da Madre de Deus;51225;5 - 50001 até 100000
2602704;2 - Nordeste;PE;26;Buenos Aires;13190;3 - 10001 até 20000
2602803;2 - Nordeste;PE;26;Buíque;58919;5 - 50001 até 100000
2602902;2 - Nordeste;PE;26;Cabo de Santo Agostinho;208944;6 - 100001 até 500000
2603009;2 - Nordeste;PE;26;Cabrobó;34503;4 - 20001 até 50000
2603108;2 - Nordeste;PE;26;Cachoeirinha;20501;4 - 20001 até 50000
2603207;2 - Nordeste;PE;26;Caetés;28904;4 - 20001 até 50000
2603306;2 - Nordeste;PE;26;Calçado;11018;3 - 10001 até 20000
2603405;2 - Nordeste;PE;26;Calumbi;5747;2 - 5001 até 10000
2603454;2 - Nordeste;PE;26;Camaragibe;158899;6 - 100001 até 500000
2603504;2 - Nordeste;PE;26;Camocim de São Félix;18900;3 - 10001 até 20000
2603603;2 - Nordeste;PE;26;Camutanga;8572;2 - 5001 até 10000
2603702;2 - Nordeste;PE;26;Canhotinho;24773;4 - 20001 até 50000
2603801;2 - Nordeste;PE;26;Capoeiras;20048;4 - 20001 até 50000
2603900;2 - Nordeste;PE;26;Carnaíba;19609;3 - 10001 até 20000
2603926;2 - Nordeste;PE;26;Carnaubeira da Penha;13025;3 - 10001 até 20000
2604007;2 - Nordeste;PE;26;Carpina;84395;5 - 50001 até 100000
2604106;2 - Nordeste;PE;26;Caruaru;365278;6 - 100001 até 500000
