CodMun;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
4106209;4 - Sul;41;PR;Contenda;17300;3 - 10001 até 20000
4106308;4 - Sul;41;PR;Corbélia;17016;3 - 10001 até 20000
4106407;4 - Sul;41;PR;Cornélio Procópio;48487;4 - 20001 até 50000
4106456;4 - Sul;41;PR;Coronel Domingos Soares;7553;2 - 5001 até 10000
4106506;4 - Sul;41;PR;Coronel Vivida;21939;4 - 20001 até 50000
4106555;4 - Sul;41;PR;Corumbataí do Sul;3817;1 - Até 5000
4106571;4 - Sul;41;PR;Cruzeiro do Iguaçu;4380;1 - Até 5000
4106605;4 - Sul;41;PR;Cruzeiro do Oeste;21149;4 - 20001 até 50000
4106704;4 - Sul;41;PR;Cruzeiro do Sul;4646;1 - Até 5000
4106803;4 - Sul;41;PR;Cruz Machado;18755;3 - 10001 até 20000
4106852;4 - Sul;41;PR;Cruzmaltina;3166;1 - Até 5000
4106902;4 - Sul;41;PR;Curitiba;1864416;7 - Maior que 500000
4107009;4 - Sul;41;PR;Curiúva;14720;3 - 10001 até 20000
4107108;4 - Sul;41;PR;Diamante do Norte;5501;2 - 5001 até 10000
4107124;4 - Sul;41;PR;Diamante do Sul;3575;1 - Até 5000
4107157;4 - Sul;41;PR;Diamante D'Oeste;5242;2 - 5001 até 10000
4107207;4 - Sul;41;PR;Dois Vizinhos;38768;4 - 20001 até 50000
4107256;4 - Sul;41;PR;Douradina;8120;2 - 5001 até 10000
4107306;4 - Sul;41;PR;Doutor Camargo;6036;2 - 5001 até 10000
4107405;4 - Sul;41;PR;Enéas Marques;6209;2 - 5001 até 10000
4107504;4 - Sul;41;PR;Engenheiro Beltrão;14303;3 - 10001 até 20000
4107520;4 - Sul;41;PR;Esperança Nova;1922;1 - Até 5000
4107538;4 - Sul;41;PR;Entre Rios do Oeste;4255;1 - Até 5000
4107546;4 - Sul;41;PR;Espigão Alto do Iguaçu;4591;1 - Até 5000
4107553;4 - Sul;41;PR;Farol;3422;1 - Até 5000
4107603;4 - Sul;41;PR;Faxinal;17084;3 - 10001 até 20000
4107652;4 - Sul;41;PR;Fazenda Rio Grande;90648;5 - 50001 até 100000
4107702;4 - Sul;41;PR;Fênix;4912;1 - Até 5000
4107736;4 - Sul;41;PR;Fernandes Pinheiro;5981;2 - 5001 até 10000
4107751;4 - Sul;41;PR;Figueira;8315;2 - 5001 até 10000
4107801;4 - Sul;41;PR;Floraí;5137;2 - 5001 até 10000
4107850;4 - Sul;41;PR;Flor da Serra do Sul;4812;1 - Até 5000
4107900;4 - Sul;41;PR;Floresta;6397;2 - 5001 até 10000
4108007;4 - Sul;41;PR;Florestópolis;11265;3 - 10001 até 20000
4108106;4 - Sul;41;PR;Flórida;2662;1 - Até 5000
4108205;4 - Sul;41;PR;Formosa do Oeste;7381;2 - 5001 até 10000
4108304;4 - Sul;41;PR;Foz do Iguaçu;263647;6 - 100001 até 500000
4108320;4 - Sul;41;PR;Francisco Alves;6448;2 - 5001 até 10000
4108403;4 - Sul;41;PR;Francisco Beltrão;85486;5 - 50001 até 100000
4108452;4 - Sul;41;PR;Foz do Jordão;5277;2 - 5001 até 10000
4108502;4 - Sul;41;PR;General Carneiro;14039;3 - 10001 até 20000
4108551;4 - Sul;41;PR;Godoy Moreira;3279;1 - Até 5000
4108601;4 - Sul;41;PR;Goioerê;29722;4 - 20001 até 50000
4108650;4 - Sul;41;PR;Goioxim;7553;2 - 5001 até 10000
4108700;4 - Sul;41;PR;Grandes Rios;6425;2 - 5001 até 10000
4108809;4 - Sul;41;PR;Guaíra;32394;4 - 20001 até 50000
4108908;4 - Sul;41;PR;Guairaçá;6500;2 - 5001 até 10000
4108957;4 - Sul;41;PR;Guamiranga;8415;2 - 5001 até 10000
4109005;4 - Sul;41;PR;Guapirama;3959;1 - Até 5000
4109104;4 - Sul;41;PR;Guaporema;2290;1 - Até 5000
4109203;4 - Sul;41;PR;Guaraci;5404;2 - 5001 até 10000
4109302;4 - Sul;41;PR;Guaraniaçu;14181;3 - 10001 até 20000
4109401;4 - Sul;41;PR;Guarapuava;176973;6 - 100001 até 500000
4109500;4 - Sul;41;PR;Guaraqueçaba;7988;2 - 5001 até 10000
4109609;4 - Sul;41;PR;Guaratuba;34767;4 - 20001 até 50000
4109658;4 - Sul;41;PR;Honório Serpa;5834;2 - 5001 até 10000
4109708;4 - Sul;41;PR;Ibaiti;30464;4 - 20001 até 50000
4109757;4 - Sul;41;PR;Ibema;6329;2 - 5001 até 10000
4109807;4 - Sul;41;PR;Ibiporã;51802;5 - 50001 até 100000
4109906;4 - Sul;41;PR;Icaraíma;8723;2 - 5001 até 10000
4110003;4 - Sul;41;PR;Iguaraçu;4241;1 - Até 5000
4110052;4 - Sul;41;PR;Iguatu;2300;1 - Até 5000
4110078;4 - Sul;41;PR;Imbaú;12246;3 - 10001 até 20000
4110102;4 - Sul;41;PR;Imbituva;30713;4 - 20001 até 50000
4110201;4 - Sul;41;PR;Inácio Martins;11294;3 - 10001 até 20000
4110300;4 - Sul;41;PR;Inajá;3110;1 - Até 5000
4110409;4 - Sul;41;PR;Indianópolis;4469;1 - Até 5000
4110508;4 - Sul;41;PR;Ipiranga;14895;3 - 10001 até 20000
4110607;4 - Sul;41;PR;Iporã;14981;3 - 10001 até 20000
4110656;4 - Sul;41;PR;Iracema do Oeste;2537;1 - Até 5000
4110706;4 - Sul;41;PR;Irati;59339;5 - 50001 até 100000
4110805;4 - Sul;41;PR;Iretama;10730;3 - 10001 até 20000
4110904;4 - Sul;41;PR;Itaguajé;4649;1 - Até 5000
4110953;4 - Sul;41;PR;Itaipulândia;10056;3 - 10001 até 20000
4111001;4 - Sul;41;PR;Itambaracá;6869;2 - 5001 até 10000
4111100;4 - Sul;41;PR;Itambé;6183;2 - 5001 até 10000
4111209;4 - Sul;41;PR;Itapejara d'Oeste;11335;3 - 10001 até 20000
4111258;4 - Sul;41;PR;Itaperuçu;26371;4 - 20001 até 50000
4111308;4 - Sul;41;PR;Itaúna do Sul;3411;1 - Até 5000
4111407;4 - Sul;41;PR;Ivaí;13541;3 - 10001 até 20000
4111506;4 - Sul;41;PR;Ivaiporã;32705;4 - 20001 até 50000
4111555;4 - Sul;41;PR;Ivaté;7958;2 - 5001 até 10000
4111605;4 - Sul;41;PR;Ivatuba;3180;1 - Até 5000
4111704;4 - Sul;41;PR;Jaboti;5166;2 - 5001 até 10000
4111803;4 - Sul;41;PR;Jacarezinho;40232;4 - 20001 até 50000
4111902;4 - Sul;41;PR;Jaguapitã;13059;3 - 10001 até 20000
4112009;4 - Sul;41;PR;Jaguariaíva;34285;4 - 20001 até 50000
4112108;4 - Sul;41;PR;Jandaia do Sul;21131;4 - 20001 até 50000
4112207;4 - Sul;41;PR;Janiópolis;6226;2 - 5001 até 10000
4112306;4 - Sul;41;PR;Japira;5065;2 - 5001 até 10000
4112405;4 - Sul;41;PR;Japurá;9095;2 - 5001 até 10000
4112504;4 - Sul;41;PR;Jardim Alegre;12280;3 - 10001 até 20000
4112603;4 - Sul;41;PR;Jardim Olinda;1416;1 - Até 5000
4112702;4 - Sul;41;PR;Jataizinho;12447;3 - 10001 até 20000
4112751;4 - Sul;41;PR;Jesuítas;9017;2 - 5001 até 10000
4112801;4 - Sul;41;PR;Joaquim Távora;11447;3 - 10001 até 20000
4112900;4 - Sul;41;PR;Jundiaí do Sul;3469;1 - Até 5000
4112959;4 - Sul;41;PR;Juranda;7726;2 - 5001 até 10000
4113007;4 - Sul;41;PR;Jussara;6931;2 - 5001 até 10000
4113106;4 - Sul;41;PR;Kaloré;4473;1 - Até 5000
4113205;4 - Sul;41;PR;Lapa;47294;4 - 20001 até 50000
4113254;4 - Sul;41;PR;Laranjal;6337;2 - 5001 até 10000
4113304;4 - Sul;41;PR;Laranjeiras do Sul;32036;4 - 20001 até 50000
4113403;4 - Sul;41;PR;Leópolis;4182;1 - Até 5000
4113429;4 - Sul;41;PR;Lidianópolis;3831;1 - Até 5000
4113452;4 - Sul;41;PR;Lindoeste;5247;2 - 5001 até 10000
4113502;4 - Sul;41;PR;Loanda;22448;4 - 20001 até 50000
4113601;4 - Sul;41;PR;Lobato;4658;1 - Até 5000
4113700;4 - Sul;41;PR;Londrina;543003;7 - Maior que 500000
4113734;4 - Sul;41;PR;Luiziana;7479;2 - 5001 até 10000
4113759;4 - Sul;41;PR;Lunardelli;5159;2 - 5001 até 10000
4113809;4 - Sul;41;PR;Lupionópolis;4832;1 - Até 5000
4113908;4 - Sul;41;PR;Mallet;13522;3 - 10001 até 20000
4114005;4 - Sul;41;PR;Mamborê;14017;3 - 10001 até 20000
4114104;4 - Sul;41;PR;Mandaguaçu;21419;4 - 20001 até 50000
4114203;4 - Sul;41;PR;Mandaguari;34150;4 - 20001 até 50000
4114302;4 - Sul;41;PR;Mandirituba;24516;4 - 20001 até 50000
4114351;4 - Sul;41;PR;Manfrinópolis;3003;1 - Até 5000
4114401;4 - Sul;41;PR;Mangueirinha;17367;3 - 10001 até 20000
4114500;4 - Sul;41;PR;Manoel Ribas;13635;3 - 10001 até 20000
4114609;4 - Sul;41;PR;Marechal Cândido Rondon;50299;5 - 50001 até 100000
4114708;4 - Sul;41;PR;Maria Helena;6007;2 - 5001 até 10000
4114807;4 - Sul;41;PR;Marialva;34096;4 - 20001 até 50000
4114906;4 - Sul;41;PR;Marilândia do Sul;9083;2 - 5001 até 10000
4115002;4 - Sul;41;PR;Marilena;7117;2 - 5001 até 10000
4115101;4 - Sul;41;PR;Mariluz;10534;3 - 10001 até 20000
4115200;4 - Sul;41;PR;Maringá;391698;6 - 100001 até 500000
4115309;4 - Sul;41;PR;Mariópolis;6558;2 - 5001 até 10000
4115358;4 - Sul;41;PR;Maripá;5802;2 - 5001 até 10000
4115408;4 - Sul;41;PR;Marmeleiro;14434;3 - 10001 até 20000
4115457;4 - Sul;41;PR;Marquinho;4917;1 - Até 5000
4115507;4 - Sul;41;PR;Marumbi;4750;1 - Até 5000
4115606;4 - Sul;41;PR;Matelândia;17186;3 - 10001 até 20000
4115705;4 - Sul;41;PR;Matinhos;32148;4 - 20001 até 50000
4115739;4 - Sul;41;PR;Mato Rico;3716;1 - Até 5000
4115754;4 - Sul;41;PR;Mauá da Serra;9534;2 - 5001 até 10000
4115804;4 - Sul;41;PR;Medianeira;44523;4 - 20001 até 50000
4115853;4 - Sul;41;PR;Mercedes;5357;2 - 5001 até 10000
4115903;4 - Sul;41;PR;Mirador;2345;1 - Até 5000
4116000;4 - Sul;41;PR;Miraselva;1890;1 - Até 5000
4116059;4 - Sul;41;PR;Missal;10830;3 - 10001 até 20000
4116109;4 - Sul;41;PR;Moreira Sales;12754;3 - 10001 até 20000
4116208;4 - Sul;41;PR;Morretes;16381;3 - 10001 até 20000
4116307;4 - Sul;41;PR;Munhoz de Melo;3883;1 - Até 5000
4116406;4 - Sul;41;PR;Nossa Senhora das Graças;4059;1 - Até 5000
4116505;4 - Sul;41;PR;Nova Aliança do Ivaí;1509;1 - Até 5000
4116604;4 - Sul;41;PR;Nova América da Colina;3556;1 - Até 5000
4116703;4 - Sul;41;PR;Nova Aurora;11659;3 - 10001 até 20000
4116802;4 - Sul;41;PR;Nova Cantu;6833;2 - 5001 até 10000
4116901;4 - Sul;41;PR;Nova Esperança;27783;4 - 20001 até 50000
4116950;4 - Sul;41;PR;Nova Esperança do Sudoeste;5211;2 - 5001 até 10000
4117008;4 - Sul;41;PR;Nova Fátima;8361;2 - 5001 até 10000
4117057;4 - Sul;41;PR;Nova Laranjeiras;11988;3 - 10001 até 20000
4117107;4 - Sul;41;PR;Nova Londrina;13461;3 - 10001 até 20000
4117206;4 - Sul;41;PR;Nova Olímpia;5758;2 - 5001 até 10000
4117214;4 - Sul;41;PR;Nova Santa Bárbara;4135;1 - Até 5000
4117222;4 - Sul;41;PR;Nova Santa Rosa;8044;2 - 5001 até 10000
4117255;4 - Sul;41;PR;Nova Prata do Iguaçu;10710;3 - 10001 até 20000
4117271;4 - Sul;41;PR;Nova Tebas;6943;2 - 5001 até 10000
4117297;4 - Sul;41;PR;Novo Itacolomi;2906;1 - Até 5000
4117305;4 - Sul;41;PR;Ortigueira;23530;4 - 20001 até 50000
4117404;4 - Sul;41;PR;Ourizona;3485;1 - Até 5000
4117453;4 - Sul;41;PR;Ouro Verde do Oeste;5952;2 - 5001 até 10000
4117503;4 - Sul;41;PR;Paiçandu;38846;4 - 20001 até 50000
4117602;4 - Sul;41;PR;Palmas;46996;4 - 20001 até 50000
4117701;4 - Sul;41;PR;Palmeira;33613;4 - 20001 até 50000
4117800;4 - Sul;41;PR;Palmital;14626;3 - 10001 até 20000
4117909;4 - Sul;41;PR;Palotina;30598;4 - 20001 até 50000
4118006;4 - Sul;41;PR;Paraíso do Norte;12839;3 - 10001 até 20000
4118105;4 - Sul;41;PR;Paranacity;10968;3 - 10001 até 20000
4118204;4 - Sul;41;PR;Paranaguá;149467;6 - 100001 até 500000
4118303;4 - Sul;41;PR;Paranapoema;3016;1 - Até 5000
4118402;4 - Sul;41;PR;Paranavaí;86218;5 - 50001 até 100000
4118451;4 - Sul;41;PR;Pato Bragado;5239;2 - 5001 até 10000
4118501;4 - Sul;41;PR;Pato Branco;78136;5 - 50001 até 100000
4118600;4 - Sul;41;PR;Paula Freitas;5737;2 - 5001 até 10000
4118709;4 - Sul;41;PR;Paulo Frontin;7256;2 - 5001 até 10000
4118808;4 - Sul;41;PR;Peabiru;14116;3 - 10001 até 20000
4118857;4 - Sul;41;PR;Perobal;5960;2 - 5001 até 10000
4118907;4 - Sul;41;PR;Pérola;10852;3 - 10001 até 20000
4119004;4 - Sul;41;PR;Pérola d'Oeste;6783;2 - 5001 até 10000
4119103;4 - Sul;41;PR;Piên;12086;3 - 10001 até 20000
4119152;4 - Sul;41;PR;Pinhais;125808;6 - 100001 até 500000
4119202;4 - Sul;41;PR;Pinhalão;6417;2 - 5001 até 10000
4119251;4 - Sul;41;PR;Pinhal de São Bento;2732;1 - Até 5000
4119301;4 - Sul;41;PR;Pinhão;31800;4 - 20001 até 50000
4119400;4 - Sul;41;PR;Piraí do Sul;24786;4 - 20001 até 50000
4119509;4 - Sul;41;PR;Piraquara;102798;6 - 100001 até 500000
4119608;4 - Sul;41;PR;Pitanga;32626;4 - 20001 até 50000
4119657;4 - Sul;41;PR;Pitangueiras;3039;1 - Até 5000
4119707;4 - Sul;41;PR;Planaltina do Paraná;4264;1 - Até 5000
4119806;4 - Sul;41;PR;Planalto;13944;3 - 10001 até 20000
4119905;4 - Sul;41;PR;Ponta Grossa;334535;6 - 100001 até 500000
4119954;4 - Sul;41;PR;Pontal do Paraná;23816;4 - 20001 até 50000
4120002;4 - Sul;41;PR;Porecatu;14086;3 - 10001 até 20000
4120101;4 - Sul;41;PR;Porto Amazonas;4755;1 - Até 5000
4120150;4 - Sul;41;PR;Porto Barreiro;3601;1 - Até 5000
4120200;4 - Sul;41;PR;Porto Rico;2606;1 - Até 5000
4120309;4 - Sul;41;PR;Porto Vitória;4141;1 - Até 5000
4120333;4 - Sul;41;PR;Prado Ferreira;3641;1 - Até 5000
4120358;4 - Sul;41;PR;Pranchita;5600;2 - 5001 até 10000
4120408;4 - Sul;41;PR;Presidente Castelo Branco;5101;2 - 5001 até 10000
4120507;4 - Sul;41;PR;Primeiro de Maio;11222;3 - 10001 até 20000
4120606;4 - Sul;41;PR;Prudentópolis;51281;5 - 50001 até 100000
4120655;4 - Sul;41;PR;Quarto Centenário;4855;1 - Até 5000
4120705;4 - Sul;41;PR;Quatiguá;7377;2 - 5001 até 10000
4120804;4 - Sul;41;PR;Quatro Barras;21738;4 - 20001 até 50000
4120853;4 - Sul;41;PR;Quatro Pontes;3981;1 - Até 5000
4120903;4 - Sul;41;PR;Quedas do Iguaçu;32693;4 - 20001 até 50000
4121000;4 - Sul;41;PR;Querência do Norte;12210;3 - 10001 até 20000
4121109;4 - Sul;41;PR;Quinta do Sol;5030;2 - 5001 até 10000
4121208;4 - Sul;41;PR;Quitandinha;18257;3 - 10001 até 20000
4121257;4 - Sul;41;PR;Ramilândia;4359;1 - Até 5000
4121307;4 - Sul;41;PR;Rancho Alegre;4004;1 - Até 5000
4121356;4 - Sul;41;PR;Rancho Alegre D'Oeste;2850;1 - Até 5000
4121406;4 - Sul;41;PR;Realeza;16978;3 - 10001 até 20000
4121505;4 - Sul;41;PR;Rebouças;14812;3 - 10001 até 20000
4121604;4 - Sul;41;PR;Renascença;6986;2 - 5001 até 10000
4121703;4 - Sul;41;PR;Reserva;26397;4 - 20001 até 50000
4121752;4 - Sul;41;PR;Reserva do Iguaçu;7757;2 - 5001 até 10000
4121802;4 - Sul;41;PR;Ribeirão Claro;10952;3 - 10001 até 20000
4121901;4 - Sul;41;PR;Ribeirão do Pinhal;13692;3 - 10001 até 20000
4122008;4 - Sul;41;PR;Rio Azul;14913;3 - 10001 até 20000
4122107;4 - Sul;41;PR;Rio Bom;3372;1 - Até 5000
4122156;4 - Sul;41;PR;Rio Bonito do Iguaçu;13532;3 - 10001 até 20000
4122172;4 - Sul;41;PR;Rio Branco do Ivaí;4072;1 - Até 5000
4122206;4 - Sul;41;PR;Rio Branco do Sul;32092;4 - 20001 até 50000
4122305;4 - Sul;41;PR;Rio Negro;33157;4 - 20001 até 50000
4122404;4 - Sul;41;PR;Rolândia;62590;5 - 50001 até 100000
4122503;4 - Sul;41;PR;Roncador;11212;3 - 10001 até 20000
4122602;4 - Sul;41;PR;Rondon;9441;2 - 5001 até 10000
4122651;4 - Sul;41;PR;Rosário do Ivaí;5437;2 - 5001 até 10000
4122701;4 - Sul;41;PR;Sabáudia;6524;2 - 5001 até 10000
4122800;4 - Sul;41;PR;Salgado Filho;4213;1 - Até 5000
4122909;4 - Sul;41;PR;Salto do Itararé;5223;2 - 5001 até 10000
4123006;4 - Sul;41;PR;Salto do Lontra;14450;3 - 10001 até 20000
4123105;4 - Sul;41;PR;Santa Amélia;3726;1 - Até 5000
4123204;4 - Sul;41;PR;Santa Cecília do Pavão;3625;1 - Até 5000
4123303;4 - Sul;41;PR;Santa Cruz de Monte Castelo;8194;2 - 5001 até 10000
4123402;4 - Sul;41;PR;Santa Fé;11297;3 - 10001 até 20000
4123501;4 - Sul;41;PR;Santa Helena;25159;4 - 20001 até 50000
4123600;4 - Sul;41;PR;Santa Inês;1784;1 - Até 5000
4123709;4 - Sul;41;PR;Santa Isabel do Ivaí;8915;2 - 5001 até 10000
4123808;4 - Sul;41;PR;Santa Izabel do Oeste;14039;3 - 10001 até 20000
4123824;4 - Sul;41;PR;Santa Lúcia;3986;1 - Até 5000
4123857;4 - Sul;41;PR;Santa Maria do Oeste;11159;3 - 10001 até 20000
4123907;4 - Sul;41;PR;Santa Mariana;12496;3 - 10001 até 20000
4123956;4 - Sul;41;PR;Santa Mônica;3815;1 - Até 5000
4124004;4 - Sul;41;PR;Santana do Itararé;5291;2 - 5001 até 10000
4124020;4 - Sul;41;PR;Santa Tereza do Oeste;10528;3 - 10001 até 20000
4124053;4 - Sul;41;PR;Santa Terezinha de Itaipu;22353;4 - 20001 até 50000
4124103;4 - Sul;41;PR;Santo Antônio da Platina;45031;4 - 20001 até 50000
4124202;4 - Sul;41;PR;Santo Antônio do Caiuá;2765;1 - Até 5000
4124301;4 - Sul;41;PR;Santo Antônio do Paraíso;2359;1 - Até 5000
4124400;4 - Sul;41;PR;Santo Antônio do Sudoeste;19855;3 - 10001 até 20000
4124509;4 - Sul;41;PR;Santo Inácio;5468;2 - 5001 até 10000
4124608;4 - Sul;41;PR;São Carlos do Ivaí;6713;2 - 5001 até 10000
4124707;4 - Sul;41;PR;São Jerônimo da Serra;11570;3 - 10001 até 20000
4124806;4 - Sul;41;PR;São João;10743;3 - 10001 até 20000
4124905;4 - Sul;41;PR;São João do Caiuá;6044;2 - 5001 até 10000
4125001;4 - Sul;41;PR;São João do Ivaí;11342;3 - 10001 até 20000
4125100;4 - Sul;41;PR;São João do Triunfo;14583;3 - 10001 até 20000
4125209;4 - Sul;41;PR;São Jorge d'Oeste;9307;2 - 5001 até 10000
4125308;4 - Sul;41;PR;São Jorge do Ivaí;5673;2 - 5001 até 10000
4125357;4 - Sul;41;PR;São Jorge do Patrocínio;6051;2 - 5001 até 10000
4125407;4 - Sul;41;PR;São José da Boa Vista;6567;2 - 5001 até 10000
4125456;4 - Sul;41;PR;São José das Palmeiras;3864;1 - Até 5000
4125506;4 - Sul;41;PR;São José dos Pinhais;292934;6 - 100001 até 500000
4125555;4 - Sul;41;PR;São Manoel do Paraná;2175;1 - Até 5000
4125605;4 - Sul;41;PR;São Mateus do Sul;44179;4 - 20001 até 50000
4125704;4 - Sul;41;PR;São Miguel do Iguaçu;27061;4 - 20001 até 50000
4125753;4 - Sul;41;PR;São Pedro do Iguaçu;6440;2 - 5001 até 10000
4125803;4 - Sul;41;PR;São Pedro do Ivaí;10733;3 - 10001 até 20000
4125902;4 - Sul;41;PR;São Pedro do Paraná;2490;1 - Até 5000
4126009;4 - Sul;41;PR;São Sebastião da Amoreira;8935;2 - 5001 até 10000
4126108;4 - Sul;41;PR;São Tomé;5626;2 - 5001 até 10000
4126207;4 - Sul;41;PR;Sapopema;6910;2 - 5001 até 10000
4126256;4 - Sul;41;PR;Sarandi;89388;5 - 50001 até 100000
4126272;4 - Sul;41;PR;Saudade do Iguaçu;5333;2 - 5001 até 10000
4126306;4 - Sul;41;PR;Sengés;19229;3 - 10001 até 20000
4126355;4 - Sul;41;PR;Serranópolis do Iguaçu;4659;1 - Até 5000
4126405;4 - Sul;41;PR;Sertaneja;5771;2 - 5001 até 10000
4126504;4 - Sul;41;PR;Sertanópolis;16315;3 - 10001 até 20000
4126603;4 - Sul;41;PR;Siqueira Campos;19881;3 - 10001 até 20000
4126652;4 - Sul;41;PR;Sulina;3329;1 - Até 5000
4126678;4 - Sul;41;PR;Tamarana;13518;3 - 10001 até 20000
4126702;4 - Sul;41;PR;Tamboara;4954;1 - Até 5000
4126801;4 - Sul;41;PR;Tapejara;15572;3 - 10001 até 20000
4126900;4 - Sul;41;PR;Tapira;5878;2 - 5001 até 10000
4127007;4 - Sul;41;PR;Teixeira Soares;11321;3 - 10001 até 20000
4127106;4 - Sul;41;PR;Telêmaco Borba;75054;5 - 50001 até 100000
4127205;4 - Sul;41;PR;Terra Boa;16674;3 - 10001 até 20000
4127304;4 - Sul;41;PR;Terra Rica;16197;3 - 10001 até 20000
4127403;4 - Sul;41;PR;Terra Roxa;17461;3 - 10001 até 20000
4127502;4 - Sul;41;PR;Tibagi;20283;4 - 20001 até 50000
4127601;4 - Sul;41;PR;Tijucas do Sul;15776;3 - 10001 até 20000
4127700;4 - Sul;41;PR;Toledo;130295;6 - 100001 até 500000
4127809;4 - Sul;41;PR;Tomazina;8696;2 - 5001 até 10000
4127858;4 - Sul;41;PR;Três Barras do Paraná;12212;3 - 10001 até 20000
4127882;4 - Sul;41;PR;Tunas do Paraná;7347;2 - 5001 até 10000
4127908;4 - Sul;41;PR;Tuneiras do Oeste;8873;2 - 5001 até 10000
4127957;4 - Sul;41;PR;Tupãssi;8252;2 - 5001 até 10000
4127965;4 - Sul;41;PR;Turvo;13860;3 - 10001 até 20000
4128005;4 - Sul;41;PR;Ubiratã;21916;4 - 20001 até 50000
4128104;4 - Sul;41;PR;Umuarama;107319;6 - 100001 até 500000
4128203;4 - Sul;41;PR;União da Vitória;55874;5 - 50001 até 100000
4128302;4 - Sul;41;PR;Uniflor;2581;1 - Até 5000
4128401;4 - Sul;41;PR;Uraí;11711;3 - 10001 até 20000
4128500;4 - Sul;41;PR;Wenceslau Braz;19843;3 - 10001 até 20000
4128534;4 - Sul;41;PR;Ventania;10934;3 - 10001 até 20000
4128559;4 - Sul;41;PR;Vera Cruz do Oeste;9038;2 - 5001 até 10000
4128609;4 - Sul;41;PR;Verê;7853;2 - 5001 até 10000
4128625;4 - Sul;41;PR;Alto Paraíso;3116;1 - Até 5000
4128633;4 - Sul;41;PR;Doutor Ulysses;5822;2 - 5001 até 10000
4128658;4 - Sul;41;PR;Virmond;4080;1 - Até 5000
4128708;4 - Sul;41;PR;Vitorino;6801;2 - 5001 até 10000
4128807;4 - Sul;41;PR;Xambrê;6047;2 - 5001 até 10000
4200051;4 - Sul;42;SC;Abdon Batista;2643;1 - Até 5000
4200101;4 - Sul;42;SC;Abelardo Luz;17651;3 - 10001 até 20000
4200200;4 - Sul;42;SC;Agrolândia;10115;3 - 10001 até 20000
4200309;4 - Sul;42;SC;Agronômica;5239;2 - 5001 até 10000
4200408;4 - Sul;42;SC;Água Doce;7121;2 - 5001 até 10000
4200507;4 - Sul;42;SC;Águas de Chapecó;6346;2 - 5001 até 10000
4200556;4 - Sul;42;SC;Águas Frias;2419;1 - Até 5000
4200606;4 - Sul;42;SC;Águas Mornas;6020;2 - 5001 até 10000
4200705;4 - Sul;42;SC;Alfredo Wagner;9794;2 - 5001 até 10000
4200754;4 - Sul;42;SC;Alto Bela Vista;1997;1 - Até 5000
4200804;4 - Sul;42;SC;Anchieta;6066;2 - 5001 até 10000
4200903;4 - Sul;42;SC;Angelina;5109;2 - 5001 até 10000
4201000;4 - Sul;42;SC;Anita Garibaldi;8055;2 - 5001 até 10000
4201109;4 - Sul;42;SC;Anitápolis;3256;1 - Até 5000
4201208;4 - Sul;42;SC;Antônio Carlos;8012;2 - 5001 até 10000
4201257;4 - Sul;42;SC;Apiúna;10211;3 - 10001 até 20000
4201273;4 - Sul;42;SC;Arabutã;4273;1 - Até 5000
4201307;4 - Sul;42;SC;Araquari;31030;4 - 20001 até 50000
4201406;4 - Sul;42;SC;Araranguá;65090;5 - 50001 até 100000
4201505;4 - Sul;42;SC;Armazém;8251;2 - 5001 até 10000
4201604;4 - Sul;42;SC;Arroio Trinta;3563;1 - Até 5000
4201653;4 - Sul;42;SC;Arvoredo;2276;1 - Até 5000
4201703;4 - Sul;42;SC;Ascurra;7732;2 - 5001 até 10000
4201802;4 - Sul;42;SC;Atalanta;3296;1 - Até 5000
4201901;4 - Sul;42;SC;Aurora;5668;2 - 5001 até 10000
4201950;4 - Sul;42;SC;Balneário Arroio do Silva;11248;3 - 10001 até 20000
4202008;4 - Sul;42;SC;Balneário Camboriú;124557;6 - 100001 até 500000
4202057;4 - Sul;42;SC;Balneário Barra do Sul;9580;2 - 5001 até 10000
4202073;4 - Sul;42;SC;Balneário Gaivota;9551;2 - 5001 até 10000
4202081;4 - Sul;42;SC;Bandeirante;2836;1 - Até 5000
4202099;4 - Sul;42;SC;Barra Bonita;1815;1 - Até 5000
4202107;4 - Sul;42;SC;Barra Velha;25662;4 - 20001 até 50000
4202131;4 - Sul;42;SC;Bela Vista do Toldo;6219;2 - 5001 até 10000
4202156;4 - Sul;42;SC;Belmonte;2696;1 - Até 5000
4202206;4 - Sul;42;SC;Benedito Novo;11037;3 - 10001 até 20000
4202305;4 - Sul;42;SC;Biguaçu;63440;5 - 50001 até 100000
4202404;4 - Sul;42;SC;Blumenau;334002;6 - 100001 até 500000
4202438;4 - Sul;42;SC;Bocaina do Sul;3408;1 - Até 5000
4202453;4 - Sul;42;SC;Bombinhas;16897;3 - 10001 até 20000
4202503;4 - Sul;42;SC;Bom Jardim da Serra;4598;1 - Até 5000
4202537;4 - Sul;42;SC;Bom Jesus;2771;1 - Até 5000
4202578;4 - Sul;42;SC;Bom Jesus do Oeste;2158;1 - Até 5000
4202602;4 - Sul;42;SC;Bom Retiro;9498;2 - 5001 até 10000
4202701;4 - Sul;42;SC;Botuverá;4864;1 - Até 5000
4202800;4 - Sul;42;SC;Braço do Norte;31319;4 - 20001 até 50000
4202859;4 - Sul;42;SC;Braço do Trombudo;3627;1 - Até 5000
